Full Class Sched- ALL COLLEGES,   ,,,,,,,,,,,
Subject,Catalog,Section,Descr,Component,Name,Tot Enrl,Facil ID,Start Date,End Date,Mtg Pat,Mtg Start,Mtg End
LTWR, 699Z,03,THESIS EXT,NTI,"Cucinella,Catherine A",1,INDEPSTUDY,1/23/17,5/12/17,,,
MASS, 301,01,MEDIA THEORY,LEC,"Lee,Joonseong",36,ACD 201,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
MASS, 303,01,MASS MEDIA & TECH,LEC,"Brown,Katherine E",35,SBSB 2207,1/23/17,5/12/17,R,1:00:00 PM,3:50:00 PM
MASS, 304,01,GLOBAL MEDIA,LEC,"Uy Tioco,Cecilia S",36,ACD 306,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
MASS, 365,01,NEW MEDIA & EVERYDAY LIFE,LEC,"Uy Tioco,Cecilia S",36,ACD 306,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
MASS, 451,01,"MEDIA, RELIGION, POP CULTURE",LEC,"Lee,Joonseong",37,ACD 201,1/23/17,5/12/17,M,7:30:00 AM,10:20:00 AM
MASS, 460,01,POL ECON MASS MEDIA,LEC,"Fogle,Ashley D",44,ACD 201,1/23/17,5/12/17,R,4:00:00 PM,6:50:00 PM
MASS, 470-5,01,ST: MOBILE MEDIA CULTURES,LEC,"Uy Tioco,Cecilia S",36,MARK 213,1/23/17,5/12/17,T,1:00:00 PM,3:50:00 PM
MASS, 495,01,MASS MEDIA INTERNSHIP,LEC,"Matsumoto,Catherine MA",8,ONLINE,1/23/17,5/12/17,,,
MATH,  20,01,BEGINNING ALGEBRA,LEC,"Tang,Trang T",17,KEL 1106,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
MATH,  20,02,BEGINNING ALGEBRA,LEC,"Bauer,Exia A",28,MARK 310,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
MATH,  22,01,SUPPL INSTR in MATH 30,ACT,"Gilmore,Geoffrey A",14,ACD 302,1/23/17,5/12/17,W,10:30:00 AM,11:20:00 AM
MATH,  22,04,SUPPL INSTR in MATH 30,ACT,"Gilmore,Geoffrey A",18,ACD 304,1/23/17,5/12/17,M,9:30:00 AM,10:20:00 AM
MATH,  22,05,SUPPL INSTR in MATH 30,ACT,"Gilmore,Geoffrey A",9,ARTS 220,1/23/17,5/12/17,F,2:00:00 PM,2:50:00 PM
MATH,  30,01,ENTRY-LEVEL MATHEMATICS,LEC,"Xu,Xiaodan",37,MARK 208,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
MATH,  30,02,ENTRY-LEVEL MATHEMATICS,LEC,"Mulvany,Justin A",37,SCI2 243,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
MATH,  30,03,ENTRY-LEVEL MATHEMATICS,LEC,"Vargas,Brian",38,MARK 203,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
MATH,  30,04,ENTRY-LEVEL MATHEMATICS,LEC,"Hernandez,Jesus V",38,SBSB 1103,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
MATH,  30,05,ENTRY-LEVEL MATHEMATICS,LEC,"Celic,Bosko",32,SCI2 243,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
MATH,  30,08,ENTRY-LEVEL MATHEMATICS,LEC,"Li,Yuan",28,MARK 208,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
MATH,  30,10,ENTRY-LEVEL MATHEMATICS,LEC,"Swalwell,Jason C",40,ARTS 220,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
MATH,  30,11,ENTRY-LEVEL MATHEMATICS,LEC,"Savage,Anthony M",41,ACD 304,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
MATH,  30,12,ENTRY-LEVEL MATHEMATICS,LEC,"Lopez Salazar,Ruben",35,SBSB 1109,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
MATH, 100,01,MATHEMATICAL IDEAS,LEC,"Singh,Jonathon J",47,UNIV 237,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
MATH, 100,02,MATHEMATICAL IDEAS,LEC,"Brich,Jennifer A",46,KEL 1106,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
MATH, 100,03,MATHEMATICAL IDEAS,LEC,"Talsania,Bhavisha",44,MARK 208,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
MATH, 100,04,MATHEMATICAL IDEAS,LEC,"Singh,Jonathon J",47,MARK 208,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
MATH, 100,05,MATHEMATICAL IDEAS,LEC,"Botica,Joshua S",23,KEL 1106,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
MATH, 100,06,MATHEMATICAL IDEAS,LEC,"Singh,Jonathon J",42,MARK 310,1/23/17,5/12/17,MWF,11:30:00 AM,12:20:00 PM
MATH, 100,07,MATHEMATICAL IDEAS,LEC,"Brust,James M",42,ACD 302,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
MATH, 100,08,MATHEMATICAL IDEAS,LEC,"Brust,James M",45,SCI2 243,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
MATH, 115,01,COLLEGE ALGEBRA,LEC,"Fierro,Ricardo D",77,ONLINE,1/23/17,5/12/17,,,
MATH, 115,02,COLLEGE ALGEBRA,LEC,"Fierro,Ricardo D",78,ONLINE,1/23/17,5/12/17,,,
MATH, 115,03,COLLEGE ALGEBRA,LEC,"Lee,Yuan-Lin A",44,MARK 208,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
MATH, 115,04,COLLEGE ALGEBRA,LEC,"Bauer,Exia A",43,MARK 208,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
MATH, 115,05,COLLEGE ALGEBRA,LEC,"Lederman,Barry L",42,MARK 310,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
MATH, 115,06,COLLEGE ALGEBRA,LEC,"Lee,Yuan-Lin A",46,MARK 208,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
MATH, 115,07,COLLEGE ALGEBRA,LEC,"Orloff,Mai T",36,KEL 1104,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
MATH, 125,10,PRE-CALCULUS,LEC,"Mariscal,Apolinar E",64,SCI2 242,1/23/17,5/12/17,TR,4:00:00 PM,4:50:00 PM
MATH, 125,11A,PRE-CALCULUS,LE2,"Mariscal,Apolinar E",35,MARK 307,1/23/17,5/12/17,F,2:30:00 PM,4:20:00 PM
MATH, 125,12A,PRE-CALCULUS,LE2,"Mariscal,Apolinar E",29,MARK 307,1/23/17,5/12/17,F,4:30:00 PM,6:20:00 PM
MATH, 125,20,PRE-CALCULUS,LEC,"Wise,Joshua C",67,SCI2 242,1/23/17,5/12/17,MW,2:30:00 PM,3:20:00 PM
MATH, 125,21A,PRE-CALCULUS,LE2,"Wise,Joshua C",39,MARK 310,1/23/17,5/12/17,F,2:30:00 PM,4:20:00 PM
MATH, 125,22A,PRE-CALCULUS,LE2,"Wise,Joshua C",28,MARK 310,1/23/17,5/12/17,F,4:30:00 PM,6:20:00 PM
MATH, 125,30,PRE-CALCULUS,LEC,"Singh,Jonathon J",41,SCI2 242,1/23/17,5/12/17,MW,3:30:00 PM,4:20:00 PM
MATH, 125,31A,PRE-CALCULUS,LE2,"Singh,Jonathon J",41,KEL 1106,1/23/17,5/12/17,F,2:30:00 PM,4:20:00 PM
MATH, 125,40,PRE-CALCULUS,LEC,"Noguez De La Cerda,Juan A",68,SBSB 1102,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
MATH, 125,41A,PRE-CALCULUS,LE2,"Noguez De La Cerda,Juan A",35,MARK 106,1/23/17,5/12/17,F,2:30:00 PM,3:20:00 PM
MATH, 125,42A,PRE-CALCULUS,LE2,"Noguez De La Cerda,Juan A",33,MARK 201,1/23/17,5/12/17,F,3:30:00 PM,4:20:00 PM
MATH, 125,50,PRE-CALCULUS,LEC,"Botica,Joshua S",67,SBSB 1102,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
MATH, 125,51A,PRE-CALCULUS,LE2,"Botica,Joshua S",34,SBSB 1102,1/23/17,5/12/17,F,2:30:00 PM,3:20:00 PM
MATH, 125,52A,PRE-CALCULUS,LE2,"Botica,Joshua S",33,SBSB 1102,1/23/17,5/12/17,F,3:30:00 PM,4:20:00 PM
MATH, 132,01,SURVEY OF CALCULUS,LEC,"Zahedani,Heydar Z",38,MARK 106,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
MATH, 132,02,SURVEY OF CALCULUS,LEC,"Wise,Joshua C",45,MARK 310,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
MATH, 132,03,SURVEY OF CALCULUS,LEC,"Wise,Joshua C",42,SCI2 243,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
MATH, 132,04,SURVEY OF CALCULUS,LEC,"Wise,Joshua C",46,MARK 106,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
MATH, 132,05,SURVEY OF CALCULUS,LEC,"Woodward,Walter R",55,SBSB 1103,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
MATH, 132,06,SURVEY OF CALCULUS,LEC,"Shin,Eunjee",35,MARK 106,1/23/17,5/12/17,MWF,12:30:00 PM,1:20:00 PM
MATH, 132,07,SURVEY OF CALCULUS,LEC,"Shin,Eunjee",16,MARK 106,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
MATH, 132,08,SURVEY OF CALCULUS,LEC,"Mariscal,Apolinar E",47,SBSB 1103,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
MATH, 160,10,CALC W/ APPLICATIONS I,LEC,"Zahedani,Heydar Z",110,MARK 125,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
MATH, 160,11A,CALC W/ APPLICATIONS I,LE2,"Zahedani,Heydar Z",37,ACD 302,1/23/17,5/12/17,W,11:30:00 AM,1:20:00 PM
MATH, 160,12A,CALC W/ APPLICATIONS I,LE2,"Zahedani,Heydar Z",37,ACD 302,1/23/17,5/12/17,W,1:30:00 PM,3:20:00 PM
MATH, 160,13A,CALC W/ APPLICATIONS I,LE2,"Zahedani,Heydar Z",36,ACD 302,1/23/17,5/12/17,W,3:30:00 PM,5:20:00 PM
MATH, 160,20,CALC W/ APPLICATIONS I,LEC,"Mercado,Serena C",104,MARK 125,1/23/17,5/12/17,WF,2:30:00 PM,3:45:00 PM
MATH, 160,21A,CALC W/ APPLICATIONS I,LE2,"Mercado,Serena C",31,COM 206,1/23/17,5/12/17,M,8:30:00 AM,10:20:00 AM
MATH, 160,22A,CALC W/ APPLICATIONS I,LE2,"Mercado,Serena C",37,UNIV 237,1/23/17,5/12/17,M,10:30:00 AM,12:20:00 PM
MATH, 160,23A,CALC W/ APPLICATIONS I,LE2,"Mercado,Serena C",36,COM 206,1/23/17,5/12/17,M,12:30:00 PM,2:20:00 PM
MATH, 160,30,CALC W/ APPLICATIONS I,LEC,"Lovelace,Joshua",104,MARK 125,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
MATH, 160,31A,CALC W/ APPLICATIONS I,LE2,"Lovelace,Joshua",39,ACD 304,1/23/17,5/12/17,F,12:30:00 PM,2:20:00 PM
MATH, 160,32A,CALC W/ APPLICATIONS I,LE2,"Lovelace,Joshua",34,ACD 304,1/23/17,5/12/17,F,2:30:00 PM,4:20:00 PM
MATH, 160,33A,CALC W/ APPLICATIONS I,LE2,"Lovelace,Joshua",31,ACD 304,1/23/17,5/12/17,F,4:30:00 PM,6:20:00 PM
MATH, 162,10,CALC W/ APPLICATIONS II,LEC,"Chien,David",36,ACD 302,1/23/17,5/12/17,TR,10:00:00 AM,11:50:00 AM
MATH, 162,11A,CALC W/ APPLICATIONS II,LE2,"Chien,David",36,ARR,1/23/17,5/12/17,,,
MATH, 162,20,CALC W/ APPLICATIONS II,LEC,"Joshi,Badal S",38,ACD 319,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
MATH, 162,21A,CALC W/ APPLICATIONS II,LE2,"Joshi,Badal S",38,ARR,1/23/17,5/12/17,,,
MATH, 162,30,CALC W/ APPLICATIONS II,LEC,"Mercado,Serena C",61,UNIV 100,1/23/17,5/12/17,WF,8:30:00 AM,9:20:00 AM
MATH, 162,31A,CALC W/ APPLICATIONS II,LE2,"Mercado,Serena C",30,ACD 407,1/23/17,5/12/17,F,10:30:00 AM,12:20:00 PM
MATH, 162,32A,CALC W/ APPLICATIONS II,LE2,"Mercado,Serena C",31,UNIV 444,1/23/17,5/12/17,F,12:30:00 PM,2:20:00 PM
MATH, 200,01,MATH STATISTICS FOR NURSING,LEC,"Chen,Lixian",34,KEL 1106,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
MATH, 200,02,MATH STATISTICS FOR NURSING,LEC,"Swigart,Gavin D",22,ACD 302,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
MATH, 200,03,MATH STATISTICS FOR NURSING,LEC,"Swigart,Gavin D",46,ACD 302,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
MATH, 200,04,MATH STATISTICS FOR NURSING,LEC,"Swigart,Gavin D",43,ACD 302,1/23/17,5/12/17,MWF,9:30:00 AM,10:20:00 AM
MATH, 210,01,MATH FOR K-8 TEACHERS I,LEC,"Dupont,Maureen B",47,ACD 302,1/23/17,5/12/17,TR,7:30:00 AM,8:45:00 AM
MATH, 210,02,MATH FOR K-8 TEACHERS I,LEC,"Kinnison,Karen L",48,SBSB 1103,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
MATH, 212,01,MATH K-8 TEACHERS II,LEC,"Kinnison,Karen L",38,SBSB 1103,1/23/17,5/12/17,MWF,7:30:00 AM,8:20:00 AM
MATH, 212,02,MATH K-8 TEACHERS II,LEC,"Kinnison,Karen L",32,SBSB 1103,1/23/17,5/12/17,MWF,1:30:00 PM,2:20:00 PM
MATH, 242,01,INTRO TO STATISTICS,LEC,"Woodward,Walter R",47,ACD 302,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
MATH, 242,02,INTRO TO STATISTICS,LEC,"Woodward,Walter R",25,ACD 302,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
MATH, 242,03,INTRO TO STATISTICS,LEC,"Chen,Lixian",44,MARK 208,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
MATH, 242,04,INTRO TO STATISTICS,LEC,"Lovelace,Joshua",17,MARK 208,1/23/17,5/12/17,TF,7:30:00 PM,8:45:00 PM
MATH, 260,01,CALC W/APPL III,LEC,"Chien,David",33,ACD 302,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
MATH, 260,02,CALC W/APPL III,LEC,,14,OFF CAMPUS,1/23/17,5/12/17,,,
MATH, 262,01,INTRO TO DIFF EQUATIONS,LEC,,5,OFF CAMPUS,1/23/17,5/12/17,,,
MATH, 262,03,INTRO TO DIFF EQUATIONS,LEC,,3,OFF CAMPUS,1/23/17,5/12/17,,,
MATH, 262,04,INTRO TO DIFF EQUATIONS,LEC,,2,OFF CAMPUS,1/23/17,5/12/17,,,
MATH, 270,02,BASIC DISCRETE MATH,LEC,"Zahedani,Heydar Z",46,MARK 310,1/23/17,5/12/17,MWF,8:30:00 AM,9:20:00 AM
MATH, 270,03,BASIC DISCRETE MATH,LEC,"Picollelli,Michael E",41,MARK 310,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
MATH, 311,01,MATH FOR K-8 TEACHERS,LEC,"Lovelace,Joshua",50,MARK 210,1/23/17,5/12/17,W,11:30:00 AM,2:20:00 PM
MATH, 314,01,WORKSHOP: MATH EDUC,LEC,"Holt,Linda M",5,CRA 6242,1/23/17,5/12/17,WF,10:30:00 AM,11:20:00 AM
MATH, 346,01,MATH METHODS FOR PHYSICS,LEC,"Whittlesey,Marshall A",29,COM 206,1/23/17,5/12/17,TR,1:00:00 PM,2:15:00 PM
MATH, 350,01,FOUN FOR THEOR MATH,LEC,"Barsky,David J",21,COM 206,1/23/17,5/12/17,MWF,10:30:00 AM,11:20:00 AM
MATH, 362,01,DIFFERENTIAL EQUATIONS,LEC,"Hansen,Olaf",35,COM 206,1/23/17,5/12/17,TR,9:00:00 AM,10:15:00 AM
MATH, 374,01,LINEAR ALGEBRA,LEC,"Joshi,Badal S",30,COM 206,1/23/17,5/12/17,TR,10:30:00 AM,11:45:00 AM
MATH, 374,02,LINEAR ALGEBRA,LEC,"Picollelli,Michael E",36,MARK 310,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
MATH, 378,01,NUMBER SYSTEMS,LEC,"Holt,Linda M",25,MARK 208,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
MATH, 410,01,MODERN GEOMETRY,LEC,"Whittlesey,Marshall A",25,COM 206,1/23/17,5/12/17,TR,2:30:00 PM,3:45:00 PM
MATH, 441,01,INTRO TO PROBABILITY,LEC,"Puha,Amber L",25,COM 206,1/23/17,5/12/17,MW,2:30:00 PM,3:45:00 PM
MATH, 474,01,INTRO TO COMBINATORICS,LEC,"Picollelli,Michael E",34,COM 206,1/23/17,5/12/17,MW,5:30:00 PM,6:45:00 PM
MATH, 498C,01,INDIV STUDY IN MATHEMATICS,SUP,"Puha,Amber L",1,INDEPSTUDY,1/23/17,5/12/17,,,
MATH, 520,01,ALGEBRA,LEC,"Aitken,Wayne",16,COM 206,1/23/17,5/12/17,MW,4:00:00 PM,5:15:00 PM
MATH, 530,01,MEASURE THEORY,LEC,"Joshi,Badal S",7,COM 206,1/23/17,5/12/17,TR,5:30:00 PM,6:45:00 PM
MATH, 563,01,NUMERICAL SOLUTION OF ODE,LEC,"Hansen,Olaf",10,COM 206,1/23/17,5/12/17,TR,4:00:00 PM,5:15:00 PM
MATH, 699,01,THESIS,SUP,"Puha,Amber L",1,INDEPSTUDY,1/23/17,5/12/17,,,
MATH, 699,02,THESIS,SUP,"Aitken,Wayne",1,INDEPSTUDY,1/23/17,5/12/17,,,
MATH, 699,03,THESIS,SUP,"Joshi,Badal S",1,INDEPSTUDY,1/23/17,5/12/17,,,
MATH, 699,04,THESIS,SUP,"Barsky,David J",1,INDEPSTUDY,1/23/17,5/12/17,,,
MCS, 510,01,SECURITY IN COMPUTER NETWORKS,LEC,"Springer,Tom J",6,ACD 206,1/23/17,5/12/17,R,5:30:00 PM,8:15:00 PM
MCS, 512,10,DEVELOPMENT OF SECURE SOFTWARE,LEC,"Ostermiller,Daniel L",6,ACD 206,1/23/17,5/12/17,M,5:30:00 PM,9:00:00 PM
MCS, 512,11A,DEVELOPMENT OF SECURE SOFTWARE,LAB,"Ostermiller,Daniel L",6,ARR,1/23/17,5/12/17,,,
MCS, 611,01,INTRUSION DETECT & RESPONSE,LEC,"Macklin,Teresa E",10,ACD 206,1/23/17,5/12/17,T,5:30:00 PM,9:00:00 PM
MCS, 611,02,INTRUSION DETECT & RESPONSE,LAB,,10,,1/23/17,5/12/17,,,
MCS, 680B,01,INTERNSHIP/SEMESTER IN RES,ACT,"Macklin,Teresa E",10,ARR,1/23/17,5/12/17,,,
MGMT, 302,01,FDN OF ORGANIZATIONAL BEHAVIOR,LEC,"Tarr,Emily K",40,MARK 103,1/23/17,5/12/17,M,2:30:00 PM,4:20:00 PM
MGMT, 302,02,FDN OF ORGANIZATIONAL BEHAVIOR,LEC,"Young,Doyle W",34,MARK 103,1/23/17,5/12/17,T,5:00:00 PM,6:50:00 PM
MGMT, 302,03,FDN OF ORGANIZATIONAL BEHAVIOR,LEC,"Tarr,Emily K",40,MARK 103,1/23/17,5/12/17,W,2:30:00 PM,4:20:00 PM
MGMT, 302,04,FDN OF ORGANIZATIONAL BEHAVIOR,LEC,"Berry,David C",40,MARK 103,1/23/17,5/12/17,R,5:00:00 PM,6:50:00 PM
MGMT, 302,05,FDN OF ORGANIZATIONAL BEHAVIOR,LEC,"Woodard,Nina E",43,MARK 105,1/23/17,5/12/17,W,10:30:00 AM,12:20:00 PM
MGMT, 305,01,ORGANIZATIONAL BEHAVIOR,LEC,"Watson,Kathleen",36,MARK 105,1/23/17,5/12/17,TR,3:00:00 PM,4:50:00 PM
MGMT, 305,02,ORGANIZATIONAL BEHAVIOR,LEC,"Tarr,Emily K",37,MARK 103,1/23/17,5/12/17,MW,4:30:00 PM,6:20:00 PM
MGMT, 305,03,ORGANIZATIONAL BEHAVIOR,LEC,"Watson,Kathleen",35,MARK 301,1/23/17,5/12/17,TR,10:00:00 AM,11:50:00 AM
MGMT, 415,01,HUMAN RESOURCE MGMT,LEC,"Shore,Ted H",37,MARK 105,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
MGMT, 415,02,HUMAN RESOURCE MGMT,LEC,"Shore,Ted H",36,MARK 103,1/23/17,5/12/17,TR,7:00:00 PM,8:50:00 PM
MGMT, 422,01,TRAINING & DEVELOPMENT,LEC,"Woodard,Nina E",35,MARK 105,1/23/17,5/12/17,M,10:30:00 AM,12:20:00 PM
MGMT, 428,01,COMP & BENEFITS,LEC,"Woodard,Nina E",40,MARK 105,1/23/17,5/12/17,MW,12:30:00 PM,2:20:00 PM
MGMT, 432,01,IN THE EXECUTIVE'S CHAIR,LEC,"Pillai,Rajnandini",81,MARK 125,1/23/17,5/12/17,T,10:00:00 AM,11:50:00 AM
MGMT, 445,01,CAREER DEVELOPMENT,LEC,"Gerevas,Ron E",52,UNIV 444,1/23/17,5/12/17,M,4:30:00 PM,6:20:00 PM
MGMT, 452,01,LEADERSHIP IN ORGANZ,LEC,"Kohles,Jeffrey C",34,MARK 103,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
MGMT, 452,02,LEADERSHIP IN ORGANZ,LEC,"Kohles,Jeffrey C",36,MARK 103,1/23/17,5/12/17,TR,3:00:00 PM,4:50:00 PM
MGMT, 452,03,LEADERSHIP IN ORGANZ,LEC,"Kohles,Jeffrey C",14,TEME CLASS,1/23/17,5/12/17,F,10:00:00 AM,1:50:00 PM
MGMT, 461,01,MGMT IN DIFFERENT CULTURES,LEC,"Randerson,Anne K",34,MARK 103,1/23/17,5/12/17,TR,8:00:00 AM,9:50:00 AM
MGMT, 461,02,MGMT IN DIFFERENT CULTURES,LEC,"Randerson,Anne K",34,MARK 301,1/23/17,5/12/17,F,10:30:00 AM,2:20:00 PM
MGMT, 461,03,MGMT IN DIFFERENT CULTURES,LEC,"Randerson,Anne K",35,UNIV 441,1/23/17,5/12/17,MW,10:30:00 AM,12:20:00 PM
MGMT, 498,01,INDEP STUDY IN MGMT:,SUP,"Lansing,Richard H.",1,ARR,1/23/17,5/12/17,,,
MGMT, 498,02,INDEP STUDY IN MGMT:,SUP,"Brodowsky,Glen H",1,ARR,1/23/17,5/12/17,,,
MGMT, 521,01,ORG BEHAVIOR AND LEADERSHIP,LEC,"Kohles,Jeffrey C",6,MARK 106,1/23/17,5/12/17,T,5:30:00 PM,7:20:00 PM
MGMT, 622,01,EMPLOYMENT PRACTICES,LEC,"Ward,Tracy F",6,ARR,1/23/17,2/25/17,TR,9:00:00 AM,11:45:00 AM
MILS, 102,01,INTRO LEADERSHIP II,LEC,"Cruzfeliciano,Pedro",15,UNIV 272,1/23/17,5/12/17,T,9:00:00 AM,11:50:00 AM
MILS, 202,01,FOUNDATION LEADERSHIP II,LEC,"Cruzfeliciano,Pedro",9,SBSB 2101,1/23/17,5/12/17,T,1:00:00 PM,3:50:00 PM
MILS, 302,01,ADAPTIVE TEAM LEADERSHIP,LEC,"Salley,Derek",7,MARK 309,1/23/17,5/12/17,F,8:30:00 AM,12:20:00 PM
MILS, 402,01,LEADERSHIP IN A COMPLEX WORLD,LEC,"Hodgdon,Scot R",7,OFF CAMPUS,1/23/17,5/12/17,T,1:00:00 PM,3:50:00 PM
MIS, 302,01,FOUNDATIONS OF MIS,LEC,"Herzler,Roger D",42,MARK 304,1/23/17,5/12/17,M,6:30:00 PM,8:20:00 PM
MIS, 302,02,FOUNDATIONS OF MIS,LEC,"Canon,Terrie L",39,MARK 304,1/23/17,5/12/17,W,6:30:00 PM,8:20:00 PM
MIS, 302,03,FOUNDATIONS OF MIS,LEC,"Baker,Blair M",40,MARK 304,1/23/17,5/12/17,F,12:30:00 PM,2:20:00 PM
MIS, 304,01,PRINCIPLES OF MIS,LEC,"Sun,Yi",36,MARK 307,1/23/17,5/12/17,TR,8:00:00 AM,9:50:00 AM
MIS, 304,02,PRINCIPLES OF MIS,LEC,"Sun,Yi",23,TEME CLASS,1/23/17,5/12/17,F,8:00:00 AM,11:50:00 AM
MIS, 320,01,MIS EXECUTIVES SEMINAR,LEC,"Ovanessoff,Tatiana",29,MARK 307,1/23/17,5/12/17,R,7:00:00 PM,8:50:00 PM
MIS, 408,01,INFO SYS FOR BUS INTELLIGENCE,LEC,"Ovanessoff,Tatiana",14,TEME CLASS,1/23/17,5/12/17,T,8:00:00 AM,11:50:00 AM
MIS, 411,01,DATABASE MANAGEMENT,LEC,"Sun,Yi",37,MARK 307,1/23/17,5/12/17,TR,5:00:00 PM,6:50:00 PM
MIS, 418,01,INFO SECURITY MANAGEMENT,LEC,"Baker,Blair M",34,MARK 307,1/23/17,5/12/17,T,7:00:00 PM,8:50:00 PM
MIS, 425,01,BUSINESS SYSTEMS DEVELOPMENT,LEC,"Ovanessoff,Tatiana",36,MARK 307,1/23/17,5/12/17,TR,3:00:00 PM,4:50:00 PM
MIS, 484-5,01,WEB DEVELOP & BUS ANALYTICS,LEC,"Fang,Fang",27,MARK 307,1/23/17,5/12/17,TR,10:00:00 AM,11:50:00 AM
MIS, 488,01,MOBILE & AGILE MGMT,LEC,"Sun,Yi",12,MARK 203,1/23/17,5/12/17,W,2:30:00 PM,4:30:00 PM
MIS, 498,01,IND STUDY IN MIS,ACT,"Ovanessoff,Tatiana",1,ARR,1/23/17,5/12/17,,,
MKTG, 302,01,FOUNDATIONS OF MKTG,LEC,"Belch,Gayle C",40,MARK 306,1/23/17,5/12/17,M,10:30:00 AM,12:20:00 PM
MKTG, 302,02,FOUNDATIONS OF MKTG,LEC,"Belch,Gayle C",40,MARK 306,1/23/17,5/12/17,W,8:30:00 AM,10:20:00 AM
MKTG, 302,03,FOUNDATIONS OF MKTG,LEC,"Sharghi,George K",39,MARK 306,1/23/17,5/12/17,F,10:30:00 AM,12:20:00 PM
MKTG, 302,04,FOUNDATIONS OF MKTG,LEC,"Zamalloa Jr,Tito E",40,MARK 306,1/23/17,5/12/17,W,6:30:00 PM,8:20:00 PM
MKTG, 302,05,FOUNDATIONS OF MKTG,LEC,"Zamalloa Jr,Tito E",35,MARK 301,1/23/17,5/12/17,T,5:00:00 PM,6:50:00 PM
MKTG, 302,06,FOUNDATIONS OF MKTG,LEC,"Hansen,Randall S",36,FCB 104,1/23/17,5/12/17,M,10:30:00 AM,12:20:00 PM
MKTG, 305,01,PRINCIPLES OF MARKETING,LEC,"Belch,Gayle C",34,MARK 306,1/23/17,5/12/17,MW,2:30:00 PM,4:20:00 PM
MKTG, 305,02,PRINCIPLES OF MARKETING,LEC,"Sharghi,George K",34,MARK 306,1/23/17,5/12/17,TR,1:00:00 PM,2:50:00 PM
MKTG, 305,03,PRINCIPLES OF MARKETING,LEC,"Aubry,Michael Howard",19,TEME CLASS,1/23/17,5/12/17,T,1:00:00 PM,4:50:00 PM
MKTG, 310,01,PERSONAL BRANDING,LEC,"Neu,Wayne A",35,MARK 307,1/23/17,5/12/17,M,12:30:00 PM,2:20:00 PM
